@relation ailerons
@attribute ClimbRate integer[-975,977]
@attribute Sgz integer[-99,94]
@attribute P real[-1.53,1.06]
@attribute Q real[-0.54,0.62]
@attribute CurPitch real[-0.42,2.58]
@attribute CurRoll real[-3.1,2.9]
@attribute AbsRoll integer[-23,-3]
@attribute DiffClb integer[-62,46]
@attribute DiffRollRate real[-0.099,0.056]
@attribute DiffDiffClb real[-8.8,15.5]
@attribute SeTime1 real[0.012,0.078]
@attribute SeTime2 real[0.012,0.078]
@attribute SeTime3 real[0.012,0.078]
@attribute SeTime4 real[0.012,0.078]
@attribute SeTime5 real[0.012,0.078]
@attribute SeTime6 real[0.012,0.078]
@attribute SeTime7 real[0.012,0.078]
@attribute SeTime8 real[0.012,0.076]
@attribute SeTime9 real[0.012,0.076]
@attribute SeTime10 real[0.012,0.074]
@attribute SeTime11 real[0.012,0.074]
@attribute SeTime12 real[0.012,0.074]
@attribute SeTime13 real[0.012,0.074]
@attribute SeTime14 real[0.012,0.073]
@attribute DiffSeTime1 real[-0.0050,0.0040]
@attribute DiffSeTime2 real[-0.0010,0.0010]
@attribute DiffSeTime3 real[-0.0060,0.0040]
@attribute DiffSeTime4 real[-0.0020,0.0020]
@attribute DiffSeTime5 real[-0.0080,0.0030]
@attribute DiffSeTime6 real[-0.0040,0.0]
@attribute DiffSeTime7 real[-0.0050,0.0040]
@attribute DiffSeTime8 real[-0.0010,0.0010]
@attribute DiffSeTime9 real[-0.0060,0.0030]
@attribute DiffSeTime10 real[-0.0060,0.0060]
@attribute DiffSeTime11 real[-0.0060,0.0050]
@attribute DiffSeTime12 real[-0.0040,0.0020]
@attribute DiffSeTime13 real[-0.0060,0.0070]
@attribute DiffSeTime14 real[-0.0030,0.0010]
@attribute Alpha real[0.4,2.0]
@attribute Se real[0.012,0.073]
@attribute Goal real[-0.0036,0.0]
@inputs ClimbRate, Sgz, P, Q, CurPitch, CurRoll, AbsRoll, DiffClb, DiffRollRate, DiffDiffClb, SeTime1, SeTime2, SeTime3, SeTime4, SeTime5, SeTime6, SeTime7, SeTime8, SeTime9, SeTime10, SeTime11, SeTime12, SeTime13, SeTime14, DiffSeTime1, DiffSeTime2, DiffSeTime3, DiffSeTime4, DiffSeTime5, DiffSeTime6, DiffSeTime7, DiffSeTime8, DiffSeTime9, DiffSeTime10, DiffSeTime11, DiffSeTime12, DiffSeTime13, DiffSeTime14, Alpha, Se
@outputs Goal
@data
240, -23, 0.13, 0.1, 0.37, -0.6, -13, -1, 0.009, -0.3, 0.021, 0.022, 0.022, 0.022, 0.022, 0.022, 0.022, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, -0.002, 0, 0, 0, 0, 0, 0.001, 0, -0.001, 0, 0, 0, 0, 0, 0.6, 0.021, -0.001
279, 2, -0.43, 0.02, 0.26, -0.9, -11, 3, 0.002, 0, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.018, 0.018, 0.018, 0.018, 0.018, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0, 0, 0, 0, 0, 0.5, 0.018, -0.0007
477, -19, 0.18, 0.11, 0.16, 1, -18, 3, -0.011, -0.6, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, -0.001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6, 0.021, -0.0014
-38, -13, 0.3, 0.17, 0.88, -1.1, -20, -3, 0.009, 1.2, 0.031, 0.031, 0.031, 0.031, 0.031, 0.031, 0.031, 0.031, 0.031, 0.031, 0.031, 0.031, 0.031, 0.031, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.9, 0.031, -0.0014
327, -12, -0.34, -0.08, 0.26, -1.4, -12, 14, 0.013, -0.3, 0.022, 0.022, 0.022, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0, 0, 0.002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6, 0.02, -0.0008
388, -19, 0.17, 0.14, 0.37, -1.7, -14, -10, 0.012, 0.4, 0.027, 0.027, 0.027, 0.027, 0.027, 0.027, 0.027, 0.027, 0.027, 0.027, 0.027, 0.027, 0.027, 0.027, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.8, 0.027, -0.0011
228, -14, 0.18, -0.06, 0.28, 0.3, -7, 7, -0.009, -0.2, 0.018, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0.017, -0.0006
-427, -9, -0.2, 0.15, 1.14, 1.3, -14, 0, -0.007, -1.5, 0.022, 0.022, 0.022, 0.022, 0.022, 0.022, 0.022, 0.022, 0.022, 0.024, 0.024, 0.026, 0.026, 0.026, 0, 0, 0, 0, 0, 0, -0.001, 0, -0.003, 0, -0.002, 0, 0, 0, 0.7, 0.026, -0.0008
-51, 0, -0.19, 0.2, 0.96, 0.8, -7, -22, -0.008, 0.8, 0.03, 0.031, 0.031, 0.031, 0.031, 0.031, 0.031, 0.031, 0.031, 0.031, 0.031, 0.031, 0.031, 0.033, -0.002, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.001, 0, -0.002, 0, 0.9, 0.033, -0.0007
154, -10, -0.11, -0.03, 0.36, -1.6, -8, 5, 0.004, -0.1, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0.018, -0.0005
-568, -39, -0.53, 0.02, 1.03, 1, -7, -3, -0.01, 0.4, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0, 0, 0, 0, -0.001, 0, -0.001, 0, 0, 0, 0, 0, -0.001, 0, 0.5, 0.018, -0.0005
-426, -24, -0.23, 0.1, 0.92, 1.1, -14, -3, -0.013, -0.1, 0.016, 0.016, 0.016, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.019, 0.019, 0.019, 0, 0, -0.002, 0, 0, 0, 0, 0, 0, 0, -0.002, 0, -0.001, 0, 0.5, 0.019, -0.0013
36, -7, -0.34, 0.11, 0.54, 0.5, -8, -13, 0.006, 0.3, 0.019, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, -0.002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6, 0.021, -0.0004
179, -11, 0.07, 0.05, 0.38, -1, -7, -6, 0.008, 0.1, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0.019, -0.0005
396, 1, -0.26, 0.04, 0.17, 1.7, -9, -2, -0.011, -0.5, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0.018, -0.001
-370, -16, 0.32, 0.05, 0.88, -0.7, -13, 1, 0.001, 0.1, 0.018, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, -0.002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0.019, -0.0007
83, -7, 0.01, 0.02, 0.4, -0.1, -9, 1, 0, -0.1, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0.017, -0.0007
-138, -35, -0.31, -0.15, 1.14, 0.3, -6, 0, -0.009, 1.4, 0.035, 0.035, 0.035, 0.033, 0.033, 0.034, 0.034, 0.034, 0.034, 0.033, 0.033, 0.033, 0.033, 0.033, 0, 0, 0.001, 0, -0.001, 0, -0.001, 0, 0.001, 0, 0, 0, 0, 0, 1, 0.033, -0.0006
411, 2, 0.15, 0.16, 0.18, -1.6, -10, -7, 0.01, -2.2, 0.02, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0.019, -0.0006
-187, -14, 0.11, 0.2, 0.76, 1.2, -9, -20, -0.016, 0.4, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.019, 0.019, 0.022, 0.022, 0.022, 0.022, 0.022, 0, 0, 0, 0, 0, 0, -0.004, 0, -0.003, 0, 0, 0, 0, 0, 0.6, 0.022, -0.0006
194, -45, -0.16, 0.29, 0.41, 0.6, -11, -14, -0.018, -4.2, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6, 0.021, -0.0007
86, -13, -0.25, -0.04, 0.42, 0.5, -6, 5, -0.003, 0, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, -0.001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0.017, -0.0004
53, -2, 0.16, 0.34, 1.18, 0, -19, -12, -0.017, -0.3, 0.044, 0.046, 0.046, 0.046, 0.046, 0.046, 0.046, 0.046, 0.046, 0.046, 0.046, 0.046, 0.046, 0.046, -0.003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3, 0.046, -0.0024
98, -32, 0.41, 0.01, 0.78, 0.2, -14, 7, 0.011, -0.1, 0.033, 0.031, 0.031, 0.031, 0.031, 0.031, 0.031, 0.031, 0.031, 0.031, 0.031, 0.031, 0.031, 0.031, 0.001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.9, 0.031, -0.0011
-135, 26, 0.43, 0.29, 0.93, -0.6, -17, -17, -0.003, 0.1, 0.029, 0.029, 0.029, 0.029, 0.029, 0.029, 0.029, 0.029, 0.029, 0.029, 0.029, 0.029, 0.029, 0.029, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.8, 0.029, -0.0014
45, 18, 0.45, 0.22, 0.58, -1.7, -17, -12, 0.009, 0, 0.023, 0.023, 0.023, 0.023, 0.023, 0.023, 0.023, 0.023, 0.023, 0.023, 0.023, 0.023, 0.023, 0.023, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6, 0.023, -0.0013
406, 45, 0.4, 0.13, 0.22, 1.2, -7, -13, -0.004, -0.8, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6, 0.021, -0.0008
304, -20, -0.33, 0, 0.32, -0.6, -20, 19, 0.014, 0.2, 0.023, 0.022, 0.022, 0.022, 0.022, 0.022, 0.022, 0.022, 0.022, 0.022, 0.022, 0.022, 0.022, 0.022, 0.001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6, 0.022, -0.0012
214, -16, 0.06, -0.11, 0.27, 2.1, -11, 16, 0.007, -0.2, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.017, 0.017, 0.016, 0.016, 0.016, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0, 0.001, 0, 0, 0, 0.5, 0.016, -0.0008
17, 20, 0.03, 0.12, 0.52, 0.6, -9, -11, -0.007, 0.1, 0.018, 0.02, 0.02, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, -0.002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0.019, -0.001
-44, -33, -0.2, -0.19, 0.44, 0.5, -6, 21, 0.003, 0, 0.013, 0.013, 0.013, 0.013, 0.013, 0.013, 0.013, 0.013, 0.013, 0.013, 0.013, 0.013, 0.013, 0.013, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4, 0.013, -0.0003
311, 8, 0.3, 0.23, 0.31, 0.2, -10, -23, 0.005, 0.7, 0.022, 0.022, 0.022, 0.022, 0.022, 0.022, 0.022, 0.022, 0.022, 0.022, 0.022, 0.022, 0.022, 0.022, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6, 0.022, -0.001
-598, 8, -0.14, 0.06, 1.07, -0.7, -10, -3, 0.002, -0.2, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.019, 0.019, 0.019, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.004, 0, 0, 0, 0.5, 0.019, -0.0004
-57, -46, -0.41, 0, 0.64, 1.5, -12, 6, -0.025, 0, 0.021, 0.02, 0.02, 0.02, 0.02, 0.021, 0.021, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.001, 0, 0, 0, -0.001, 0, 0, 0, -0.001, 0, 0, 0, 0, 0, 0.6, 0.02, -0.0006
-131, -29, 0.22, -0.13, 0.54, -2.5, -8, 17, 0.02, 0.1, 0.015, 0.015, 0.015, 0.015, 0.015, 0.015, 0.015, 0.015, 0.015, 0.015, 0.015, 0.015, 0.015, 0.015, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4, 0.015, -0.0006
-626, -10, -0.16, 0.05, 1.52, 1.2, -9, -15, -0.01, 0.7, 0.026, 0.028, 0.028, 0.029, 0.029, 0.029, 0.029, 0.029, 0.029, 0.029, 0.029, 0.029, 0.029, 0.029, -0.002, 0, -0.002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.9, 0.029, -0.0009
263, -25, 0.27, -0.03, 0.38, -0.9, -7, 3, 0.014, 0.2, 0.022, 0.022, 0.022, 0.022, 0.022, 0.022, 0.022, 0.022, 0.022, 0.022, 0.022, 0.022, 0.022, 0.022, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6, 0.022, -0.0004
-353, -3, -0.59, 0.02, 0.85, -0.5, -13, -1, 0.015, 1.7, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0, 0, -0.001, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.001, 0, 0.5, 0.019, -0.0005
-123, -3, 0.19, 0.11, 0.66, -1.5, -10, -9, 0.006, -0.1, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.019, 0.019, 0.02, 0.02, 0.02, 0.02, 0.02, 0, 0, 0, 0, 0, 0, -0.002, 0, -0.002, 0, 0, 0, 0, 0, 0.6, 0.02, -0.0007
-96, -24, -0.15, -0.05, 0.55, 0.9, -6, 6, -0.012, -0.2, 0.015, 0.015, 0.015, 0.015, 0.015, 0.015, 0.015, 0.015, 0.015, 0.015, 0.015, 0.016, 0.016, 0.016, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.002, 0, 0, 0, 0.5, 0.016, -0.0005
-6, 7, 0.04, 0.18, 0.57, -0.2, -13, -12, -0.005, -0.3, 0.02, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, -0.002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6, 0.021, -0.0008
-31, 53, -0.03, 0.13, 0.59, 1, -7, -13, -0.012, 0, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0, 0, 0, 0, -0.001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6, 0.02, -0.0006
-134, -1, 0.17, 0.07, 0.82, 0.5, -6, -7, -0.006, -0.1, 0.023, 0.023, 0.023, 0.023, 0.023, 0.023, 0.023, 0.023, 0.023, 0.023, 0.023, 0.023, 0.023, 0.024, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.002, 0, 0.7, 0.024, -0.0007
-156, -35, 0.5, 0.02, 0.69, 0, -13, 8, 0.019, -0.6, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0, 0, 0, 0, 0, 0, -0.001, 0, 0, 0, 0, 0, 0, 0, 0.6, 0.02, -0.001
-15, -4, -0.31, 0.12, 0.57, -0.5, -12, -11, 0.009, 0.8, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6, 0.02, -0.0006
-49, -46, -0.75, 0.12, 0.57, -0.2, -18, 2, -0.025, 0, 0.019, 0.019, 0.019, 0.019, 0.019, 0.02, 0.02, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0, 0, 0, 0, -0.001, 0, 0.001, 0, -0.001, 0, 0, 0, 0, 0, 0.5, 0.019, -0.0006
91, -21, -0.14, 0.1, 0.65, -0.2, -19, 8, 0.018, -0.2, 0.028, 0.027, 0.027, 0.027, 0.027, 0.027, 0.027, 0.027, 0.027, 0.027, 0.027, 0.027, 0.027, 0.027, 0.001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.8, 0.027, -0.0013
59, 5, 0.38, 0.01, 0.44, 0.1, -6, 0, 0.002, -0.1, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0.017, -0.0005
365, -28, 0.02, -0.16, 0.13, 0.6, -6, 15, -0.006, 0.6, 0.019, 0.018, 0.018, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.001, 0, 0.002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0.016, -0.0006
339, -53, -0.19, 0.04, 0.19, -0.7, -9, 7, 0.01, -1.8, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0.017, -0.0004
-168, -18, -0.21, 0.22, 1.44, -0.2, -17, -5, 0.002, -0.2, 0.045, 0.045, 0.045, 0.045, 0.045, 0.045, 0.045, 0.045, 0.045, 0.045, 0.045, 0.045, 0.045, 0.045, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3, 0.045, -0.0019
500, -7, -0.49, 0.39, 0.31, 0.7, -17, -8, -0.028, -1.3, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0.032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.8, 0.032, -0.001
-79, -16, -0.16, -0.1, 0.5, -1.1, -7, 19, 0.018, -1.9, 0.015, 0.015, 0.015, 0.015, 0.015, 0.015, 0.015, 0.015, 0.015, 0.015, 0.015, 0.015, 0.015, 0.015, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4, 0.015, -0.0003
100, -27, -0.07, 0.1, 0.51, 1.9, -14, -4, -0.025, 0.1, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6, 0.021, -0.0013
-329, -13, 0.55, -0.01, 0.97, -0.7, -20, -7, 0.002, 5, 0.023, 0.023, 0.023, 0.022, 0.022, 0.023, 0.023, 0.023, 0.023, 0.023, 0.023, 0.023, 0.023, 0.023, 0, 0, 0, 0, -0.002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7, 0.023, -0.0016
-212, -7, -0.31, -0.09, 0.67, 0.5, -5, 9, -0.006, 0.3, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0.017, -0.0004
465, 3, -0.07, 0.53, 0.46, -1.4, -21, -10, 0.011, -2.8, 0.037, 0.037, 0.037, 0.037, 0.037, 0.037, 0.037, 0.037, 0.037, 0.037, 0.037, 0.037, 0.037, 0.037, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0.037, -0.0018
-24, -13, -0.21, -0.02, 0.62, 0.5, -6, 2, -0.005, -0.1, 0.02, 0.02, 0.02, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0.021, 0, 0, -0.001, 0, -0.001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6, 0.021, -0.0004
425, -9, 0.12, -0.03, 0.25, -0.6, -6, 3, 0.01, -0.2, 0.026, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.025, 0.024, 0.024, 0.024, 0.001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.001, 0, 0, 0, 0.7, 0.024, -0.0006
4, 28, -0.31, 0.09, 0.54, 1.3, -9, -10, -0.017, 0.7, 0.019, 0.019, 0.019, 0.019, 0.019, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0, 0, 0, 0, -0.001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0.02, -0.0008
-31, 1, -0.26, -0.08, 0.47, 1.7, -4, 11, -0.003, -1, 0.015, 0.015, 0.015, 0.015, 0.015, 0.015, 0.015, 0.015, 0.015, 0.015, 0.015, 0.015, 0.015, 0.015, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4, 0.015, -0.0004
-31, -7, 0.28, -0.12, 0.52, -0.8, -13, 5, 0.014, 4.6, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0.018, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0.018, -0.0008
-175, 25, 0.31, 0.11, 0.73, 1, -7, -12, 0.005, -0.1, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.019, 0.019, 0.02, 0.02, 0.02, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.002, 0, 0, 0, 0.6, 0.02, -0.0007
85, -23, -0.37, 0.06, 0.43, -2.4, -9, 6, 0.028, -0.3, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0.019, -0.0005
-22, -34, -0.48, 0.04, 0.69, 1.7, -8, -1, -0.007, -0.3, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0.024, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7, 0.024, -0.0008
195, -8, 0.17, 0.14, 0.37, -0.7, -11, -10, 0.012, -0.2, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0.02, -0.001
-154, -4, 0.31, 0.07, 0.66, 0.7, -7, -7, 0.002, -0.1, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.018, 0.018, 0.018, 0.018, 0.018, 0, 0, 0, 0, 0, 0, 0, 0, -0.003, 0, 0, 0, 0, 0, 0.5, 0.018, -0.0006
-120, -20, 0.35, -0.01, 0.61, -0.9, -11, 5, 0.012, -0.1, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0.017, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0.017, -0.0009
-114, 31, 0.13, 0.08, 0.65, 0.5, -6, -9, -0.002, 0, 0.02, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0.019, -0.0007
-78, 4, -0.08, 0.05, 0.6, -0.6, -8, -3, -0.003, 0, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0.019, -0.0006
-111, 7, 0.25, 0.14, 0.91, 0.6, -11, -9, 0.002, -0.1, 0.027, 0.027, 0.027, 0.029, 0.029, 0.029, 0.029, 0.029, 0.029, 0.029, 0.029, 0.029, 0.029, 0.029, 0, 0, -0.002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.8, 0.029, -0.0011
276, -52, 0.18, -0.11, 0.35, 1.5, -19, 26, 0.016, -0.1, 0.026, 0.026, 0.026, 0.026, 0.026, 0.026, 0.026, 0.026, 0.026, 0.026, 0.026, 0.023, 0.023, 0.022, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.002, 0, 0.001, 0, 0.6, 0.022, -0.0019
203, -37, -0.26, -0.14, 0.25, -0.5, -6, 16, -0.004, -0.1, 0.017, 0.016, 0.016, 0.016, 0.016, 0.016, 0.016, 0.015, 0.015, 0.015, 0.015, 0.015, 0.015, 0.015, 0.001, 0, 0, 0, 0, 0, 0.001, 0, 0, 0, 0, 0, 0, 0, 0.4, 0.015, -0.0004
198, -38, 0.04, 0.06, 0.37, 0.6, -7, -5, -0.009, -0.8, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0.019, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0.019, -0.0008
